date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:07:04	370839/370839	---M--	200	added ('OK')	image/png	etag:%225a897-5e9bef0872500%22	https://themesflat.co/html/cyfoniihtml/assets/images/layouts/avt-06.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/layouts/avt-06.png	(from https://themesflat.co/html/cyfoniihtml/home-v2.html)
20:07:05	119049/119049	---M--	200	added ('OK')	image/png	etag:%221d109-5e9bef0e2b280%22	https://themesflat.co/html/cyfoniihtml/assets/images/layouts/banner-02.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/layouts/banner-02.png	(from https://themesflat.co/html/cyfoniihtml/home-v2.html)
20:07:07	126660/126660	---M--	200	added ('OK')	image/png	etag:%221eec4-5e9bef02b9780%22	https://themesflat.co/html/cyfoniihtml/assets/images/layouts/about-06.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/layouts/about-06.png	(from https://themesflat.co/html/cyfoniihtml/home-v2.html)
20:07:08	202983/202983	---M--	200	added ('OK')	image/png	etag:%22318e7-5e9bef1013700%22	https://themesflat.co/html/cyfoniihtml/assets/images/layouts/banner-03.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/layouts/banner-03.png	(from https://themesflat.co/html/cyfoniihtml/home-v2.html)
20:07:09	151009/151009	---M--	200	added ('OK')	image/png	etag:%2224de1-5e9bee86bf300%22	https://themesflat.co/html/cyfoniihtml/assets/images/item/item-01.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/item/item-01.png	(from https://themesflat.co/html/cyfoniihtml/home-v2.html)
20:07:10	109071/109071	---M--	200	added ('OK')	image/png	etag:%221aa0f-5e9bee88a7780%22	https://themesflat.co/html/cyfoniihtml/assets/images/item/item-02.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/item/item-02.png	(from https://themesflat.co/html/cyfoniihtml/home-v2.html)
20:07:11	159909/159909	---M--	200	added ('OK')	image/png	etag:%22270a5-5e9bee899b9c0%22	https://themesflat.co/html/cyfoniihtml/assets/images/item/item-03.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/item/item-03.png	(from https://themesflat.co/html/cyfoniihtml/home-v2.html)
20:07:13	126213/126213	---M--	200	added ('OK')	image/png	etag:%221ed05-5e9bee8b83e40%22	https://themesflat.co/html/cyfoniihtml/assets/images/item/item-05.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/item/item-05.png	(from https://themesflat.co/html/cyfoniihtml/home-v2.html)
20:07:13	195990/195990	---M--	200	added ('OK')	image/png	etag:%222fd96-5e9bee8a8fc00%22	https://themesflat.co/html/cyfoniihtml/assets/images/item/item-04.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/item/item-04.png	(from https://themesflat.co/html/cyfoniihtml/home-v2.html)
20:07:14	121073/121073	---M--	200	added ('OK')	image/png	etag:%221d8f1-5e9bee8c78080%22	https://themesflat.co/html/cyfoniihtml/assets/images/item/item-06.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/item/item-06.png	(from https://themesflat.co/html/cyfoniihtml/home-v2.html)
20:07:15	113467/113467	---M--	200	added ('OK')	image/png	etag:%221bb3b-5e9bee8e60500%22	https://themesflat.co/html/cyfoniihtml/assets/images/item/item-07.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/item/item-07.png	(from https://themesflat.co/html/cyfoniihtml/home-v2.html)
20:07:16	41760/41760	---M--	200	added ('OK')	image/png	etag:%22a320-5e9dcb89e1cc0%22	https://themesflat.co/html/cyfoniihtml/assets/images/background/line-2.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/background/line-2.png	(from https://themesflat.co/html/cyfoniihtml/home-v2.html)
20:07:18	191681/191681	---M--	200	added ('OK')	image/png	etag:%222ecc1-5e9bee8f54740%22	https://themesflat.co/html/cyfoniihtml/assets/images/item/item-08.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/item/item-08.png	(from https://themesflat.co/html/cyfoniihtml/home-v2.html)
20:07:18	458/458	---M--	200	added ('OK')	image/png	etag:%221ca-5e8fd4117c500%22	https://themesflat.co/html/cyfoniihtml/assets/images/icon/quote-2.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/icon/quote-2.png	(from https://themesflat.co/html/cyfoniihtml/home-v2.html)
20:07:18	81258/81258	---M--	200	added ('OK')	image/png	etag:%2213d6a-5e9bef0a5a980%22	https://themesflat.co/html/cyfoniihtml/assets/images/layouts/avt-08.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/layouts/avt-08.png	(from https://themesflat.co/html/cyfoniihtml/home-v2.html)
20:07:19	26066/26066	---M--	200	added ('OK')	image/png	etag:%2265d2-5e9bef0a5a980%22	https://themesflat.co/html/cyfoniihtml/assets/images/layouts/avt-09.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/layouts/avt-09.png	(from https://themesflat.co/html/cyfoniihtml/home-v2.html)
20:07:21	1756/1756	---M--	200	added ('OK')	image/png	etag:%226dc-5e9093e509840%22	https://themesflat.co/html/cyfoniihtml/assets/images/logo/logo-footer.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/logo/logo-footer.png	(from https://themesflat.co/html/cyfoniihtml/home-v2.html)
20:07:28	276995/276995	---M--	200	added ('OK')	image/png	etag:%2243a03-5ee20758b9780%22	https://themesflat.co/html/cyfoniihtml/assets/images/layouts/item-02.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/layouts/item-02.png	(from https://themesflat.co/html/cyfoniihtml/cardcarousel.html)
20:07:29	519013/519013	---M--	200	added ('OK')	image/png	etag:%227eb65-5ee2074d47c80%22	https://themesflat.co/html/cyfoniihtml/assets/images/layouts/item-01.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/layouts/item-01.png	(from https://themesflat.co/html/cyfoniihtml/cardcarousel.html)
20:07:29	313159/313159	---M--	200	added ('OK')	image/png	etag:%224c747-5ee207651f4c0%22	https://themesflat.co/html/cyfoniihtml/assets/images/layouts/item-03.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/layouts/item-03.png	(from https://themesflat.co/html/cyfoniihtml/cardcarousel.html)
20:07:29	582018/582018	---M--	200	added ('OK')	image/png	etag:%228e182-5e9bef0c42e00%22	https://themesflat.co/html/cyfoniihtml/assets/images/layouts/avt-10.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/layouts/avt-10.png	(from https://themesflat.co/html/cyfoniihtml/home-v2.html)
20:07:33	261527/261527	---M--	200	added ('OK')	image/png	etag:%223fd97-5ee2076db4900%22	https://themesflat.co/html/cyfoniihtml/assets/images/layouts/item-04.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/layouts/item-04.png	(from https://themesflat.co/html/cyfoniihtml/cardcarousel.html)
20:07:34	168927/168927	---M--	200	added ('OK')	image/png	etag:%22293df-5ee2077649d40%22	https://themesflat.co/html/cyfoniihtml/assets/images/layouts/item-05.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/layouts/item-05.png	(from https://themesflat.co/html/cyfoniihtml/cardcarousel.html)
20:07:38	241126/241126	---M--	200	added ('OK')	image/png	etag:%223ade6-5ee25ce2fe800%22	https://themesflat.co/html/cyfoniihtml/assets/images/layouts/item-07.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/layouts/item-07.png	(from https://themesflat.co/html/cyfoniihtml/zigzagcarousel.html)
20:07:40	623239/623239	---M--	200	added ('OK')	image/png	etag:%2298287-5ee25cb908500%22	https://themesflat.co/html/cyfoniihtml/assets/images/layouts/item-06.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/layouts/item-06.png	(from https://themesflat.co/html/cyfoniihtml/zigzagcarousel.html)
20:07:47	241126/241126	---M--	200	added ('OK')	image/png	etag:%223ade6-5ee26b77ace80%22	https://themesflat.co/html/cyfoniihtml/assets/images/layouts/item-10.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/layouts/item-10.png	(from https://themesflat.co/html/cyfoniihtml/coverflowcarousel.html)
20:07:47	543492/543492	---M--	200	added ('OK')	image/png	etag:%2284b04-5ee25ced7c0c0%22	https://themesflat.co/html/cyfoniihtml/assets/images/layouts/item-08.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/layouts/item-08.png	(from https://themesflat.co/html/cyfoniihtml/zigzagcarousel.html)
20:07:51	351571/351571	---M--	200	added ('OK')	image/png	etag:%2255d53-5ee26b6d2f5c0%22	https://themesflat.co/html/cyfoniihtml/assets/images/layouts/item-09.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/layouts/item-09.png	(from https://themesflat.co/html/cyfoniihtml/coverflowcarousel.html)
20:07:52	174919/174919	---M--	200	added ('OK')	image/png	etag:%222ab47-5ee2d94539d40%22	https://themesflat.co/html/cyfoniihtml/assets/images/layouts/item-12.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/layouts/item-12.png	(from https://themesflat.co/html/cyfoniihtml/itemcarousel.html)
20:07:56	221312/221312	---M--	200	added ('OK')	image/png	etag:%2236080-5ee2d950ab840%22	https://themesflat.co/html/cyfoniihtml/assets/images/layouts/item-14.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/layouts/item-14.png	(from https://themesflat.co/html/cyfoniihtml/itemcarousel.html)
20:07:57	1050671/1050671	---M--	200	added ('OK')	image/png	etag:%2210082f-5ee2d93f80fc0%22	https://themesflat.co/html/cyfoniihtml/assets/images/layouts/item-11.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/layouts/item-11.png	(from https://themesflat.co/html/cyfoniihtml/itemcarousel.html)
20:08:00	291821/291821	---M--	200	added ('OK')	image/png	etag:%22473ed-5ee2dc7686580%22	https://themesflat.co/html/cyfoniihtml/assets/images/layouts/item-15.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/layouts/item-15.png	(from https://themesflat.co/html/cyfoniihtml/3dcarousel.html)
20:08:02	241126/241126	---M--	200	added ('OK')	image/png	etag:%223ade6-5ee2dc7d33540%22	https://themesflat.co/html/cyfoniihtml/assets/images/layouts/item-16.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/layouts/item-16.png	(from https://themesflat.co/html/cyfoniihtml/3dcarousel.html)
20:08:10	250138/250138	---M--	200	added ('OK')	image/png	etag:%223d11a-5ee2dca635600%22	https://themesflat.co/html/cyfoniihtml/assets/images/layouts/item-20.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/layouts/item-20.png	(from https://themesflat.co/html/cyfoniihtml/3dcarousel.html)
20:08:10	849599/849599	---M--	200	added ('OK')	image/png	etag:%22cf6bf-5ee2d94af2ac0%22	https://themesflat.co/html/cyfoniihtml/assets/images/layouts/item-13.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/layouts/item-13.png	(from https://themesflat.co/html/cyfoniihtml/itemcarousel.html)
20:08:11	585114/585114	---M--	200	added ('OK')	image/png	etag:%228ed9a-5ee2dc9f88640%22	https://themesflat.co/html/cyfoniihtml/assets/images/layouts/item-19.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/layouts/item-19.png	(from https://themesflat.co/html/cyfoniihtml/3dcarousel.html)
20:08:12	539451/539451	---M--	200	added ('OK')	image/png	etag:%2283b3b-5ee2dc98db680%22	https://themesflat.co/html/cyfoniihtml/assets/images/layouts/item-18.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/layouts/item-18.png	(from https://themesflat.co/html/cyfoniihtml/3dcarousel.html)
20:08:14	82909/82909	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Jul%202023%2014:38:14%20GMT	https://themesflat.co/html/cyfoniihtml/author02.html	D:/work/themesflat.co/html/cyfoniihtml/author02.82.delayed	(from https://themesflat.co/html/cyfoniihtml/nft.html)
20:08:14	265226/265226	---M--	200	added ('OK')	image/png	etag:%2240c0a-5ee2dcaafa140%22	https://themesflat.co/html/cyfoniihtml/assets/images/layouts/item-21.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/layouts/item-21.png	(from https://themesflat.co/html/cyfoniihtml/3dcarousel.html)
20:08:15	693/693	---M--	200	added ('OK')	image/png	etag:%222b5-5e9536ebd2440%22	https://themesflat.co/html/cyfoniihtml/assets/images/logo/lolo-sm.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/logo/lolo-sm.png	(from https://themesflat.co/html/cyfoniihtml/blog.html)
20:08:17	199/199	---M--	403	error ('Forbidden')	text/html	date:Fri,%2014%20Jul%202023%2014:38:18%20GMT	https://themesflat.co/html/cyfoniihtml/app/dist/	D:/work/themesflat.co/html/cyfoniihtml/app/dist/index.html	(from https://themesflat.co/html/cyfoniihtml/help-center.html)
20:08:18	59591/59591	---M--	200	added ('OK')	image/png	etag:%22e8c7-5e9bef7dbf9c0%22	https://themesflat.co/html/cyfoniihtml/assets/images/layouts/mockup.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/layouts/mockup.png	(from https://themesflat.co/html/cyfoniihtml/help-center.html)
20:08:21	210752/210752	---M--	200	added ('OK')	image/png	etag:%2233740-5e9bef7eb3c00%22	https://themesflat.co/html/cyfoniihtml/assets/images/layouts/par-01.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/layouts/par-01.png	(from https://themesflat.co/html/cyfoniihtml/parti-asset.html)
20:08:21	194665/194665	---M--	200	added ('OK')	image/png	etag:%222f869-5e9bef7fa7e40%22	https://themesflat.co/html/cyfoniihtml/assets/images/layouts/par-02.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/layouts/par-02.png	(from https://themesflat.co/html/cyfoniihtml/parti-asset.html)
20:08:21	218286/218286	---M--	200	added ('OK')	image/png	etag:%22354ae-5e9bef81902c0%22	https://themesflat.co/html/cyfoniihtml/assets/images/layouts/par-03.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/layouts/par-03.png	(from https://themesflat.co/html/cyfoniihtml/parti-asset.html)
20:08:22	38039/38039	---M--	200	added ('OK')	image/png	etag:%229497-5e9bef7ccb780%22	https://themesflat.co/html/cyfoniihtml/assets/images/layouts/map.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/layouts/map.png	(from https://themesflat.co/html/cyfoniihtml/parti-asset.html)
20:08:23	976060/976060	---M--	200	added ('OK')	image/png	etag:%22ee4bc-5e9bef7ae3300%22	https://themesflat.co/html/cyfoniihtml/assets/images/layouts/blog-detail.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/layouts/blog-detail.png	(from https://themesflat.co/html/cyfoniihtml/blog-details.html)
20:08:24	230475/230475	---M--	200	added ('OK')	image/png	etag:%223844b-5e9befec5fec0%22	https://themesflat.co/html/cyfoniihtml/assets/images/layouts/team-08.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/layouts/team-08.png	(from https://themesflat.co/html/cyfoniihtml/advisor.html)
20:08:25	23920/23920	---M--	200	added ('OK')	image/png	etag:%225d70-5e9befec5fec0%22	https://themesflat.co/html/cyfoniihtml/assets/images/layouts/touch.png	D:/work/themesflat.co/html/cyfoniihtml/assets/images/layouts/touch.png	(from https://themesflat.co/html/cyfoniihtml/contact.html)
20:08:26	9024/9024	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222340-5e98a08166f80%22	https://themesflat.co/html/cyfoniihtml/assets/fonts/icomoon.eot?2gatwr	D:/work/themesflat.co/html/cyfoniihtml/assets/fonts/icomoon5f5a.eot	(from https://themesflat.co/html/cyfoniihtml/assets/style.css)
20:08:27	8860/8860	---M--	200	added ('OK')	application/x-font-ttf	etag:%22229c-5e98a08166f80%22	https://themesflat.co/html/cyfoniihtml/assets/fonts/icomoon.ttf?2gatwr	D:/work/themesflat.co/html/cyfoniihtml/assets/fonts/icomoon5f5a.ttf	(from https://themesflat.co/html/cyfoniihtml/assets/style.css)
20:08:27	8936/8936	---M--	200	added ('OK')	application/x-font-woff	etag:%2222e8-5e98a08166f80%22	https://themesflat.co/html/cyfoniihtml/assets/fonts/icomoon.woff?2gatwr	D:/work/themesflat.co/html/cyfoniihtml/assets/fonts/icomoon5f5a.woff	(from https://themesflat.co/html/cyfoniihtml/assets/style.css)
20:08:27	29731/29731	---M--	200	added ('OK')	image/svg+xml	etag:%227423-5e98a08166f80%22	https://themesflat.co/html/cyfoniihtml/assets/fonts/icomoon.svg?2gatwr	D:/work/themesflat.co/html/cyfoniihtml/assets/fonts/icomoon5f5a.svg	(from https://themesflat.co/html/cyfoniihtml/assets/style.css)
